inte',$S_0$,$S_1$,$S_2$,aero',$S_0$,$S_1$,$S_2$,dist',$S_0$,$S_1$,$S_2$,obse',$S_0$,$S_1$,$S_2$,ctrl',$S_0$,$S_1$,$S_2$
43.040609,0.241429,0.37171,1.526084,43.040609,-0.032919,-5.293166,0.680662,43.040609,0.20851,-4.921457,2.206746,43.040609,0.205198,-4.82745,2.455319,43.040609,163028.3953,-1.40E+06,-5.15E+06
43.089082,0.243227,0.362582,1.447497,43.089082,-0.032431,-5.396624,0.664461,43.089082,0.210796,-5.034042,2.111958,43.089082,0.206425,-4.942522,2.345796,43.089082,163028.3915,-1.40E+06,-5.15E+06
43.140972,0.248472,0.357772,1.387681,43.140972,-0.028813,-4.974512,0.584133,43.140972,0.219659,-4.61674,1.971814,43.140972,0.209267,-4.991202,2.230713,43.140972,163028.3869,-1.40E+06,-5.15E+06
43.180809,0.253255,0.354711,1.346261,43.180809,-0.029879,-5.30677,0.6006,43.180809,0.223376,-4.952059,1.946861,43.180809,0.21281,-4.970692,2.14479,43.180809,163028.383,-1.40E+06,-5.15E+06
43.228346,0.258941,0.350194,1.295571,43.228346,-0.028489,-5.234075,0.56659,43.228346,0.230452,-4.883882,1.862161,43.228346,0.21861,-4.881663,2.04504,43.228346,163028.3777,-1.40E+06,-5.15E+06
43.26732,0.262222,0.344064,1.245874,43.26732,-0.026389,-4.985308,0.520002,43.26732,0.235834,-4.641244,1.765875,43.26732,0.223674,-4.799071,1.965497,43.26732,163028.3731,-1.40E+06,-5.15E+06
43.306717,0.262382,0.333625,1.180239,43.306717,-0.024755,-4.811414,0.482979,43.306717,0.237627,-4.477789,1.663218,43.306717,0.22774,-4.768269,1.887804,43.306717,163028.3686,-1.40E+06,-5.15E+06
43.352552,0.259356,0.318025,1.092309,43.352552,-0.02619,-5.263003,0.504585,43.352552,0.233165,-4.944978,1.596893,43.352552,0.230221,-4.831624,1.80029,43.352552,163028.364,-1.40E+06,-5.15E+06
43.391661,0.259293,0.308778,1.03378,43.391661,-0.026356,-5.449992,0.501863,43.391661,0.232937,-5.141214,1.535643,43.391661,0.230928,-4.920375,1.724991,43.391661,163028.3606,-1.40E+06,-5.15E+06
43.442262,0.258945,0.297139,0.961164,43.442262,-0.024681,-5.296348,0.462428,43.442262,0.234264,-4.999209,1.423592,43.442262,0.231751,-5.045318,1.631731,43.442262,163028.3562,-1.40E+06,-5.15E+06
43.487015,0.264807,0.294318,0.924986,43.487015,-0.022627,-5.016814,0.417541,43.487015,0.24218,-4.722496,1.342527,43.487015,0.233481,-5.077899,1.548616,43.487015,163028.3522,-1.40E+06,-5.15E+06
43.536915,0.270579,0.28931,0.880071,43.536915,-0.023811,-5.474167,0.431722,43.536915,0.246767,-5.184857,1.311793,43.536915,0.238359,-5.009576,1.460589,43.536915,163028.3468,-1.40E+06,-5.15E+06
43.57778,0.274994,0.284405,0.841558,43.57778,-0.02248,-5.323951,0.401471,43.57778,0.252514,-5.039546,1.243028,43.57778,0.242956,-4.923525,1.390005,43.57778,163028.3421,-1.40E+06,-5.15E+06
43.618809,0.276318,0.276073,0.79264,43.618809,-0.019213,-4.688218,0.337661,43.618809,0.257105,-4.412145,1.130302,43.618809,0.247077,-4.867845,1.321899,43.618809,163028.3374,-1.40E+06,-5.15E+06
43.663491,0.274256,0.263939,0.730875,43.663491,-0.021348,-5.382181,0.368229,43.663491,0.252908,-5.118243,1.099104,43.663491,0.249842,-4.886871,1.250641,43.663491,163028.3328,-1.40E+06,-5.15E+06
43.700281,0.273172,0.255262,0.685108,43.700281,-0.019126,-4.953312,0.324486,43.700281,0.254047,-4.69805,1.009595,43.700281,0.250737,-4.9466,1.19299,43.700281,163028.3295,-1.40E+06,-5.15E+06
43.747023,0.271979,0.245236,0.631309,43.747023,-0.022439,-6.01248,0.372259,43.747023,0.249541,-5.767244,1.003568,43.747023,0.250934,-5.058071,1.122365,43.747023,163028.3257,-1.40E+06,-5.15E+06
43.797117,0.274742,0.238646,0.587286,43.797117,-0.019237,-5.344382,0.311109,43.797117,0.255505,-5.105736,0.898394,43.797117,0.251874,-5.12664,1.048531,43.797117,163028.3216,-1.40E+06,-5.15E+06
43.83921,0.278745,0.234519,0.555111,43.83921,-0.018113,-5.185975,0.286413,43.83921,0.260632,-4.951456,0.841523,43.83921,0.25373,-5.132846,0.988445,43.83921,163028.3179,-1.40E+06,-5.15E+06
43.8801,0.283927,0.231115,0.526127,43.8801,-0.016751,-4.937533,0.258925,43.8801,0.267176,-4.706417,0.785052,43.8801,0.25712,-5.069516,0.931261,43.8801,163028.3138,-1.40E+06,-5.15E+06
43.934564,0.287536,0.223342,0.479901,43.934564,-0.017839,-5.465778,0.267093,43.934564,0.269697,-5.242436,0.746994,43.934564,0.262441,-4.966249,0.857978,43.934564,163028.308,-1.40E+06,-5.15E+06
43.983698,0.286262,0.213099,0.431427,43.983698,-0.017774,-5.638869,0.257983,43.983698,0.268488,-5.42577,0.68941,43.983698,0.265747,-4.945879,0.795333,43.983698,163028.3032,-1.40E+06,-5.15E+06
44.040812,0.281367,0.200168,0.374959,44.040812,-0.017062,-5.634711,0.23807,44.040812,0.264305,-5.434543,0.613028,44.040812,0.266118,-5.064027,0.726485,44.040812,163028.2988,-1.40E+06,-5.15E+06
44.085748,0.280142,0.192937,0.338972,44.085748,-0.016196,-5.517524,0.218551,44.085748,0.263947,-5.324587,0.557523,44.085748,0.265408,-5.179973,0.674627,44.085748,163028.2959,-1.40E+06,-5.15E+06
44.135248,0.282271,0.187751,0.306481,44.135248,-0.014915,-5.254892,0.193581,44.135248,0.267356,-5.067141,0.500063,44.135248,0.265521,-5.255952,0.619724,44.135248,163028.2926,-1.40E+06,-5.15E+06
44.179102,0.289459,0.186353,0.284226,44.179102,-0.014215,-5.157496,0.177998,44.179102,0.275244,-4.971143,0.462224,44.179102,0.267471,-5.219509,0.571798,44.179102,163028.2921,-1.40E+06,-5.15E+06
44.230618,0.294145,0.186968,0.252933,44.230618,-0.013246,-4.983799,0.160651,44.230618,0.280899,-4.796831,0.413584,44.230618,0.27175,-5.111362,0.517905,44.230618,163028.2989,-1.40E+06,-5.15E+06
44.27201,0.294574,0.192296,0.223168,44.27201,-0.012657,-4.934489,0.151198,44.27201,0.281918,-4.742194,0.374365,44.27201,0.274932,-5.039338,0.476714,44.27201,163028.3033,-1.40E+06,-5.15E+06
44.314718,0.293541,0.20226,0.188922,44.314718,-0.013269,-5.412653,0.157,44.314718,0.280271,-5.210392,0.345923,44.314718,0.277105,-5.010632,0.435683,44.314718,163028.3072,-1.40E+06,-5.15E+06
44.364914,0.29187,0.218996,0.144528,44.364914,-0.013339,-5.817479,0.156602,44.364914,0.278531,-5.598483,0.301131,44.364914,0.278221,-5.039338,0.387156,44.364914,163028.3112,-1.40E+06,-5.15E+06
44.409617,0.289727,0.236745,0.100376,44.409617,-0.011269,-5.296679,0.131323,44.409617,0.278457,-5.059934,0.231699,44.409617,0.278252,-5.116124,0.342137,44.409617,163028.3145,-1.40E+06,-5.15E+06
44.457888,0.292923,0.263123,0.049709,44.457888,-0.009539,-4.960377,0.109766,44.457888,0.283384,-4.697253,0.159475,44.457888,0.279162,-5.149493,0.288244,44.457888,163028.3171,-1.40E+06,-5.15E+06
44.508911,0.299096,0.295814,-0.012394,44.508911,-0.008805,-5.25131,0.098788,44.508911,0.290292,-4.955496,0.086394,44.508911,0.281878,-5.120182,0.223338,44.508911,163028.3188,-1.40E+06,-5.15E+06
44.559873,0.307565,0.332036,-0.086544,44.559873,-0.007024,-5.020472,0.074895,44.559873,0.300542,-4.688436,-0.011649,44.559873,0.287729,-4.97915,0.147625,44.559873,163028.3189,-1.40E+06,-5.15E+06
44.612462,0.31102,0.363027,-0.175433,44.612462,-0.005211,-4.82484,0.049292,44.612462,0.305809,-4.461813,-0.12614,44.612462,0.294118,-4.863848,0.058006,44.612462,163028.3183,-1.40E+06,-5.15E+06
44.672666,0.311564,0.392226,-0.286941,44.672666,-0.003522,-5.198932,0.020523,44.672666,0.308042,-4.806707,-0.266418,44.672666,0.300245,-4.816905,-0.059321,44.672666,163028.3173,-1.40E+06,-5.15E+06
44.722598,0.310797,0.412783,-0.383837,44.722598,-0.001698,-5.365558,-0.010507,44.722598,0.309099,-4.952776,-0.394344,44.722598,0.30345,-4.874945,-0.167651,44.722598,163028.3167,-1.40E+06,-5.15E+06
44.76601,0.312472,0.432798,-0.473106,44.76601,0.000085,-5.672978,-0.043029,44.76601,0.312558,-5.24018,-0.516135,44.76601,0.306215,-4.933349,-0.2702,44.76601,163028.3161,-1.40E+06,-5.15E+06
44.818977,0.324068,0.47185,-0.600061,44.818977,0.00232,-5.258743,-0.079138,44.818977,0.326388,-4.786892,-0.679199,44.818977,0.311849,-4.884299,-0.406595,44.818977,163028.3145,-1.40E+06,-5.15E+06
44.866782,0.331681,0.500166,-0.721319,44.866782,0.00421,-4.975586,-0.111197,44.866782,0.335891,-4.475421,-0.832516,44.866782,0.319123,-4.794031,-0.54136,44.866782,163028.3121,-1.40E+06,-5.15E+06
44.922467,0.340133,0.529615,-0.87209,44.922467,0.006923,-5.167398,-0.162857,44.922467,0.347056,-4.637783,-1.034947,44.922467,0.328949,-4.653302,-0.711333,44.922467,163028.3084,-1.40E+06,-5.15E+06
44.979383,0.34465,0.548332,-1.025819,44.979383,0.009163,-4.91152,-0.204276,44.979383,0.353813,-4.363188,-1.230095,44.979383,0.338654,-4.560694,-0.898036,44.979383,163028.3042,-1.40E+06,-5.15E+06
45.015463,0,0,0,45.015463,0.012699,-5.53412,-0.270418,45.015463,0.012699,-5.53412,-0.270418,45.015463,0.196597,-4.878925,-0.662285,45.015463,163031.0046,-1.40E+06,-5.15E+06
45.128715,0,0,0,45.128715,0.032114,-5.165277,-0.565277,45.128715,0.032114,-5.165277,-0.565277,45.128715,0.079193,-5.134608,-0.501071,45.128715,163030.4129,-1.40E+06,-5.15E+06
45.242479,0,0,0,45.242479,0.051792,-4.540178,-0.944847,45.242479,0.051792,-4.540178,-0.944847,45.242479,0.054801,-4.840675,-0.686986,45.242479,163029.8778,-1.40E+06,-5.15E+06
45.343525,0,0,0,45.343525,0.080004,-4.870229,-1.539326,45.343525,0.080004,-4.870229,-1.539326,45.343525,0.062208,-4.705144,-1.04625,45.343525,163029.4242,-1.40E+06,-5.15E+06
45.427401,0,0,0,45.427401,0.097211,-4.746835,-1.948779,45.427401,0.097211,-4.746835,-1.948779,45.427401,0.079178,-4.819723,-1.483305,45.427401,163029.0632,-1.40E+06,-5.15E+06
45.529342,0,0,0,45.529342,0.11895,-4.801285,-2.48807,45.529342,0.11895,-4.801285,-2.48807,45.529342,0.097716,-4.74061,-1.957799,45.529342,163028.6595,-1.40E+06,-5.15E+06
45.611846,0,0,0,45.611846,0.11944,-4.349791,-2.57076,45.611846,0.11944,-4.349791,-2.57076,45.611846,0.109449,-4.604239,-2.275448,45.611846,163028.3747,-1.40E+06,-5.15E+06
45.710878,0,0,0,45.710878,0.147076,-4.977924,-3.257155,45.710878,0.147076,-4.977924,-3.257155,45.710878,0.127681,-4.733622,-2.751258,45.710878,163028.0914,-1.40E+06,-5.15E+06
45.792185,0,0,0,45.792185,0.139557,-4.60417,-3.151702,45.792185,0.139557,-4.60417,-3.151702,45.792185,0.141359,-4.919505,-3.11834,45.792185,163027.9118,-1.40E+06,-5.15E+06
45.880055,0,0,0,45.880055,0.148251,-4.900618,-3.409075,45.880055,0.148251,-4.900618,-3.409075,45.880055,0.145554,-4.905386,-3.277034,45.880055,163027.7761,-1.40E+06,-5.15E+06
45.94289,0,0,0,45.94289,0.135758,-4.567436,-3.157609,45.94289,0.135758,-4.567436,-3.157609,45.94289,0.144,-4.829702,-3.283734,45.94289,163027.7146,-1.40E+06,-5.15E+06
46.009948,0,0,0,46.009948,0.15112,-5.248398,-3.554281,46.009948,0.15112,-5.248398,-3.554281,46.009948,0.144116,-4.881386,-3.328828,46.009948,163027.6764,-1.40E+06,-5.15E+06
46.067925,0,0,0,46.067925,0.14802,-5.33435,-3.512842,46.067925,0.14802,-5.33435,-3.512842,46.067925,0.145623,-5.032911,-3.398563,46.067925,163027.6624,-1.40E+06,-5.15E+06
46.125207,0,0,0,46.125207,0.142364,-5.362377,-3.407441,46.125207,0.142364,-5.362377,-3.407441,46.125207,0.144875,-5.153861,-3.412765,46.125207,163027.6641,-1.40E+06,-5.15E+06
46.196393,0,0,0,46.196393,0.130408,-5.238041,-3.153369,46.196393,0.130408,-5.238041,-3.153369,46.196393,0.138266,-5.148703,-3.291525,46.196393,163027.6847,-1.40E+06,-5.15E+06
46.264507,0,0,0,46.264507,0.114083,-4.913474,-2.785514,46.264507,0.114083,-4.913474,-2.785514,46.264507,0.128514,-5.048176,-3.088887,46.264507,163027.7193,-1.40E+06,-5.15E+06
46.314018,0,0,0,46.314018,0.117527,-5.348419,-2.890187,46.314018,0.117527,-5.348419,-2.890187,46.314018,0.122443,-5.033825,-2.963927,46.314018,163027.7501,-1.40E+06,-5.15E+06
46.366038,0,0,0,46.366038,0.100299,-4.852695,-2.485567,46.366038,0.100299,-4.852695,-2.485567,46.366038,0.118398,-5.137378,-2.888197,46.366038,163027.7852,-1.40E+06,-5.15E+06
46.430823,0,0,0,46.430823,0.105245,-5.518159,-2.634261,46.430823,0.105245,-5.518159,-2.634261,46.430823,0.113704,-5.304648,-2.800715,46.430823,163027.8312,-1.40E+06,-5.15E+06
46.477695,0,0,0,46.477695,0.097084,-5.40794,-2.448439,46.477695,0.097084,-5.40794,-2.448439,46.477695,0.109076,-5.37273,-2.705604,46.477695,163027.8654,-1.40E+06,-5.15E+06
46.526513,0,0,0,46.526513,0.086053,-5.114251,-2.188164,46.526513,0.086053,-5.114251,-2.188164,46.526513,0.102206,-5.330226,-2.553676,46.526513,163027.9018,-1.40E+06,-5.15E+06
46.57882,0,0,0,46.57882,0.07302,-4.658915,-1.87408,46.57882,0.07302,-4.658915,-1.87408,46.57882,0.094004,-5.222879,-2.367738,46.57882,163027.9407,-1.40E+06,-5.15E+06
46.614281,0,0,0,46.614281,0.073996,-4.957521,-1.911722,46.614281,0.073996,-4.957521,-1.911722,46.614281,0.088908,-5.167358,-2.25239,46.614281,163027.9665,-1.40E+06,-5.15E+06
46.661967,0,0,0,46.661967,0.077468,-5.5461,-2.020161,46.661967,0.077468,-5.5461,-2.020161,46.661967,0.084067,-5.212791,-2.147951,46.661967,163027.9997,-1.40E+06,-5.15E+06
46.71097,0,0,0,46.71097,0.071899,-5.513361,-1.893997,46.71097,0.071899,-5.513361,-1.893997,46.71097,0.079645,-5.284838,-2.053777,46.71097,163028.032,-1.40E+06,-5.15E+06
46.758056,0,0,0,46.758056,0.074912,-6.138026,-1.993758,46.758056,0.074912,-6.138026,-1.993758,46.758056,0.07635,-5.41484,-1.987437,46.758056,163028.0609,-1.40E+06,-5.15E+06
46.819781,0,0,0,46.819781,0.059573,-5.324472,-1.608323,46.819781,0.059573,-5.324472,-1.608323,46.819781,0.070457,-5.434328,-1.857062,46.819781,163028.0965,-1.40E+06,-5.15E+06
46.872696,0,0,0,46.872696,0.053762,-5.175716,-1.470427,46.872696,0.053762,-5.175716,-1.470427,46.872696,0.064847,-5.372447,-1.728476,46.872696,163028.1252,-1.40E+06,-5.15E+06
46.930255,0,0,0,46.930255,0.046726,-4.874344,-1.297227,46.930255,0.046726,-4.874344,-1.297227,46.930255,0.058681,-5.255201,-1.584467,46.930255,163028.1545,-1.40E+06,-5.15E+06
46.979088,0,0,0,46.979088,0.048343,-5.394853,-1.360145,46.979088,0.048343,-5.394853,-1.360145,46.979088,0.054558,-5.231624,-1.490939,46.979088,163028.1774,-1.40E+06,-5.15E+06
47.05227,0,0,0,47.05227,0.042384,-5.22514,-1.217971,47.05227,0.042384,-5.22514,-1.217971,47.05227,0.050221,-5.346884,-1.399732,47.05227,163028.2082,-1.40E+06,-5.15E+06
47.115117,0,0,0,47.115117,0.041123,-5.513534,-1.204628,47.115117,0.041123,-5.513534,-1.204628,47.115117,0.047074,-5.470824,-1.335652,47.115117,163028.2315,-1.40E+06,-5.15E+06
47.197378,0,0,0,47.197378,0.036874,-5.50512,-1.109149,47.197378,0.036874,-5.50512,-1.109149,47.197378,0.042137,-5.459272,-1.22456,47.197378,163028.2589,-1.40E+06,-5.15E+06
47.280026,0,0,0,47.280026,0.031129,-5.163633,-0.963018,47.280026,0.031129,-5.163633,-0.963018,47.280026,0.036714,-5.283916,-1.094164,47.280026,163028.2837,-1.40E+06,-5.15E+06
47.358645,0,0,0,47.358645,0.030695,-5.613044,-0.976568,47.358645,0.030695,-5.613044,-0.976568,47.358645,0.03327,-5.307289,-1.018347,47.358645,163028.3044,-1.40E+06,-5.15E+06
47.428832,0,0,0,47.428832,0.028692,-5.712004,-0.936959,47.428832,0.028692,-5.712004,-0.936959,47.428832,0.031254,-5.460747,-0.981205,47.428832,163028.3205,-1.40E+06,-5.15E+06
47.494077,0,0,0,47.494077,0.024714,-5.316159,-0.827514,47.494077,0.024714,-5.316159,-0.827514,47.494077,0.029159,-5.51966,-0.937433,47.494077,163028.3337,-1.40E+06,-5.15E+06
47.554731,0,0,0,47.554731,0.022908,-5.289954,-0.785688,47.554731,0.022908,-5.289954,-0.785688,47.554731,0.026607,-5.40393,-0.874366,47.554731,163028.3452,-1.40E+06,-5.15E+06
47.611392,0,0,0,47.611392,0.021683,-5.345477,-0.761014,47.611392,0.021683,-5.345477,-0.761014,47.611392,0.024409,-5.294783,-0.819517,47.611392,163028.3554,-1.40E+06,-5.15E+06
47.667988,0,0,0,47.667988,0.021071,-5.540896,-0.757233,47.667988,0.021071,-5.540896,-0.757233,47.667988,0.022799,-5.289704,-0.783132,47.667988,163028.3647,-1.40E+06,-5.15E+06
47.71209,0,0,0,47.71209,0.018227,-5.037845,-0.667505,47.71209,0.018227,-5.037845,-0.667505,47.71209,0.021984,-5.378995,-0.769399,47.71209,163028.3713,-1.40E+06,-5.15E+06
47.764962,0,0,0,47.764962,0.021123,-6.195559,-0.791724,47.764962,0.021123,-6.195559,-0.791724,47.764962,0.021114,-5.498844,-0.755967,47.764962,163028.3785,-1.40E+06,-5.15E+06
47.814051,0,0,0,47.814051,0.016917,-5.242485,-0.648255,47.814051,0.016917,-5.242485,-0.648255,47.814051,0.020125,-5.541002,-0.735826,47.814051,163028.3846,-1.40E+06,-5.15E+06
47.870809,0,0,0,47.870809,0.015325,-5.061281,-0.602902,47.870809,0.015325,-5.061281,-0.602902,47.870809,0.018682,-5.473794,-0.699792,47.870809,163028.3912,-1.40E+06,-5.15E+06
47.924822,0,0,0,47.924822,0.015595,-5.472718,-0.629536,47.924822,0.015595,-5.472718,-0.629536,47.924822,0.01722,-5.351229,-0.660427,47.924822,163028.3973,-1.40E+06,-5.15E+06
47.989844,0,0,0,47.989844,0.01363,-5.147309,-0.568205,47.989844,0.01363,-5.147309,-0.568205,47.989844,0.015836,-5.295976,-0.62609,47.989844,163028.4043,-1.40E+06,-5.15E+06
48.048188,0,0,0,48.048188,0.013885,-5.60243,-0.596459,48.048188,0.013885,-5.60243,-0.596459,48.048188,0.015049,-5.387992,-0.612601,48.048188,163028.4099,-1.40E+06,-5.15E+06
48.096655,0,0,0,48.096655,0.01276,-5.44241,-0.562498,48.096655,0.01276,-5.44241,-0.562498,48.096655,0.014487,-5.487655,-0.604577,48.096655,163028.414,-1.40E+06,-5.15E+06
48.157973,0,0,0,48.157973,0.012358,-5.660297,-0.563664,48.157973,0.012358,-5.660297,-0.563664,48.157973,0.013649,-5.54489,-0.587987,48.157973,163028.4188,-1.40E+06,-5.15E+06
48.209042,0,0,0,48.209042,0.011032,-5.367977,-0.518321,48.209042,0.011032,-5.367977,-0.518321,48.209042,0.012709,-5.464372,-0.562177,48.209042,163028.4226,-1.40E+06,-5.15E+06
48.253264,0,0,0,48.253264,0.009283,-4.764222,-0.447946,48.253264,0.009283,-4.764222,-0.447946,48.253264,0.011825,-5.342456,-0.535561,48.253264,163028.4258,-1.40E+06,-5.15E+06
48.300031,0,0,0,48.300031,0.008942,-4.860064,-0.44436,48.300031,0.008942,-4.860064,-0.44436,48.300031,0.011109,-5.306006,-0.516949,48.300031,163028.4292,-1.40E+06,-5.15E+06
48.355688,0,0,0,48.355688,0.009368,-5.458475,-0.482891,48.355688,0.009368,-5.458475,-0.482891,48.355688,0.010409,-5.323142,-0.501172,48.355688,163028.433,-1.40E+06,-5.15E+06
48.411288,0,0,0,48.411288,0.009339,-5.843105,-0.500312,48.411288,0.009339,-5.843105,-0.500312,48.411288,0.009977,-5.480514,-0.498364,48.411288,163028.4363,-1.40E+06,-5.15E+06
48.460781,0,0,0,48.460781,0.007697,-5.140287,-0.427547,48.460781,0.007697,-5.140287,-0.427547,48.460781,0.0095,-5.555076,-0.490457,48.460781,163028.4389,-1.40E+06,-5.15E+06
48.502555,0,0,0,48.502555,0.006803,-4.808886,-0.390274,48.502555,0.006803,-4.808886,-0.390274,48.502555,0.008957,-5.516148,-0.475536,48.502555,163028.441,-1.40E+06,-5.15E+06
48.543479,0,0,0,48.543479,0.006482,-4.851714,-0.384352,48.543479,0.006482,-4.851714,-0.384352,48.543479,0.008397,-5.446937,-0.458718,48.543479,163028.443,-1.40E+06,-5.15E+06
48.590131,0,0,0,48.590131,0.006342,-5.077717,-0.391317,48.590131,0.006342,-5.077717,-0.391317,48.590131,0.00774,-5.335731,-0.437531,48.590131,163028.4453,-1.40E+06,-5.15E+06
48.639912,0,0,0,48.639912,0.00591,-5.097941,-0.381518,48.639912,0.00591,-5.097941,-0.381518,48.639912,0.007147,-5.27835,-0.420311,48.639912,163028.4478,-1.40E+06,-5.15E+06
48.683685,0,0,0,48.683685,0.006267,-5.78423,-0.421916,48.683685,0.006267,-5.78423,-0.421916,48.683685,0.006764,-5.33053,-0.413265,48.683685,163028.4499,-1.40E+06,-5.15E+06
48.733059,0,0,0,48.733059,0.005538,-5.533545,-0.392175,48.733059,0.005538,-5.533545,-0.392175,48.733059,0.006378,-5.420224,-0.407828,48.733059,163028.4521,-1.40E+06,-5.15E+06
48.778044,0,0,0,48.778044,0.004889,-5.268864,-0.363755,48.778044,0.004889,-5.268864,-0.363755,48.778044,0.006054,-5.522509,-0.404459,48.778044,163028.4538,-1.40E+06,-5.15E+06
48.819225,0,0,0,48.819225,0.004892,-5.668829,-0.38205,48.819225,0.004892,-5.668829,-0.38205,48.819225,0.005674,-5.52139,-0.394922,48.819225,163028.4552,-1.40E+06,-5.15E+06
48.858475,0,0,0,48.858475,0.004298,-5.355292,-0.352682,48.858475,0.004298,-5.355292,-0.352682,48.858475,0.005285,-5.477596,-0.383138,48.858475,163028.4566,-1.40E+06,-5.15E+06
48.904753,0,0,0,48.904753,0.003557,-4.850219,-0.310808,48.904753,0.003557,-4.850219,-0.310808,48.904753,0.004803,-5.376502,-0.366339,48.904753,163028.4582,-1.40E+06,-5.15E+06
48.958647,0,0,0,48.958647,0.003132,-4.777854,-0.296587,48.958647,0.003132,-4.777854,-0.296587,48.958647,0.004283,-5.281167,-0.348786,48.958647,163028.4602,-1.40E+06,-5.15E+06
48.996886,0,0,0,48.996886,0.003317,-5.508095,-0.334328,48.996886,0.003317,-5.508095,-0.334328,48.996886,0.003976,-5.283461,-0.341035,48.996886,163028.4616,-1.40E+06,-5.15E+06
49.048612,0,0,0,49.048612,0.002851,-5.354365,-0.315344,49.048612,0.002851,-5.354365,-0.315344,49.048612,0.003639,-5.399765,-0.337645,49.048612,163028.4634,-1.40E+06,-5.15E+06
49.09675,0,0,0,49.09675,0.00271,-5.765445,-0.330186,49.09675,0.00271,-5.765445,-0.330186,49.09675,0.00334,-5.526776,-0.335695,49.09675,163028.4648,-1.40E+06,-5.15E+06
49.154544,0,0,0,49.154544,0.002,-5.033016,-0.278666,49.154544,0.002,-5.033016,-0.278666,49.154544,0.002928,-5.550741,-0.326096,49.154544,163028.4662,-1.40E+06,-5.15E+06
49.200372,0,0,0,49.200372,0.00177,-5.183308,-0.279337,49.200372,0.00177,-5.183308,-0.279337,49.200372,0.002573,-5.473237,-0.313359,49.200372,163028.4673,-1.40E+06,-5.15E+06
49.241656,0,0,0,49.241656,0.001732,-5.924122,-0.311548,49.241656,0.001732,-5.924122,-0.311548,49.241656,0.002264,-5.401072,-0.302014,49.241656,163028.4684,-1.40E+06,-5.15E+06
49.289922,0,0,0,49.289922,0.001274,-5.375744,-0.274751,49.289922,0.001274,-5.375744,-0.274751,49.289922,0.001918,-5.31937,-0.289239,49.289922,163028.4698,-1.40E+06,-5.15E+06
49.334736,0,0,0,49.334736,0.00105,-5.602326,-0.278891,49.334736,0.00105,-5.602326,-0.278891,49.334736,0.00163,-5.326334,-0.281933,49.334736,163028.471,-1.40E+06,-5.15E+06
49.382238,0,0,0,49.382238,0.000736,-5.382339,-0.26063,49.382238,0.000736,-5.382339,-0.26063,49.382238,0.001346,-5.395768,-0.277492,49.382238,163028.4723,-1.40E+06,-5.15E+06
